,innode,outnode,etype,dataflow,change_operation,id_x,line_out,id_y,line_in
50,9_38,9_10,DDG,ecx,ADD,10,2.0,43,15.0
51,9_38,9_25,DDG,*ecx,ADD,26,6.0,43,15.0
53,9_43,9_38,AST,,ADD,38,15.0,43,15.0
60,9_31,9_4,DDG,,ADD,7,1.0,35,14.0
64,9_35,9_34,AST,,ADD,34,14.0,35,14.0
65,9_10,9_4,DDG,,ADD,7,1.0,10,2.0
66,9_10,9_7,AST,,ADD,7,1.0,10,2.0
70,9_17,9_16,AST,,ADD,16,4.0,17,4.0
72,9_31,9_25,CFG,,ADD,25,6.0,33,14.0
73,9_33,9_32,AST,,ADD,32,14.0,33,14.0
75,9_11,9_4,DDG,,ADD,7,1.0,11,2.0
76,9_11,9_7,AST,,ADD,7,1.0,11,2.0
78,9_38,9_31,CFG,,ADD,32,14.0,39,15.0
80,9_39,9_38,AST,,ADD,38,15.0,39,15.0
82,9_8,9_7,AST,,ADD,7,1.0,8,1.0
83,9_25,9_4,DDG,,ADD,7,1.0,27,6.0
84,9_25,9_10,DDG,ecx,ADD,10,2.0,27,6.0
85,9_25,9_19,CFG,,ADD,19,5.0,27,6.0
86,9_27,9_26,AST,,ADD,26,6.0,27,6.0
89,9_40,9_38,AST,,ADD,38,15.0,40,15.0
93,9_41,9_38,AST,,ADD,38,15.0,41,15.0
96,9_19,9_11,DDG,edx,ADD,11,2.0,21,5.0
97,9_19,9_13,CFG,,ADD,13,4.0,21,5.0
98,9_21,9_20,AST,,ADD,20,5.0,21,5.0
102,9_29,9_28,AST,,ADD,28,6.0,29,6.0
104,9_45,9_7,AST,,ADD,7,1.0,45,1.0
106,9_4,9_13,DDG,*ebx,ADD,14,4.0,45,1.0
108,9_4,9_19,DDG,*edx,ADD,20,5.0,45,1.0
110,9_4,9_25,DDG,*ecx,ADD,26,6.0,45,1.0
112,9_4,9_31,CFG,,ADD,32,14.0,45,1.0
113,9_4,9_31,DDG,kvm_enabled() && env->cpuid_vendor_override,ADD,32,14.0,45,1.0
116,9_4,9_38,CFG,,ADD,38,15.0,45,1.0
117,9_4,9_38,DDG,"host_cpuid(0, 0, NULL, ebx, ecx, edx)",ADD,38,15.0,45,1.0
122,9_93,9_7,AST,,ADD,7,1.0,93,1.0
125,9_94,9_7,AST,,ADD,7,1.0,94,1.0
129,9_95,9_7,AST,,ADD,7,1.0,95,2.0
130,9_95,9_10,DDG,ecx,ADD,10,2.0,95,2.0
131,9_95,9_25,DDG,*ecx,ADD,26,6.0,95,2.0
132,9_95,9_38,DDG,ecx,ADD,43,15.0,95,2.0
133,9_96,9_7,AST,,ADD,7,1.0,96,2.0
134,9_96,9_11,DDG,edx,ADD,11,2.0,96,2.0
135,9_96,9_19,DDG,*edx,ADD,20,5.0,96,2.0
136,9_96,9_38,DDG,edx,ADD,44,15.0,96,2.0
150,9_14,9_13,AST,,ADD,13,4.0,14,4.0
153,9_16,9_13,AST,,ADD,13,4.0,16,4.0
155,9_18,9_16,AST,,ADD,16,4.0,18,4.0
157,9_20,9_19,AST,,ADD,19,5.0,20,5.0
160,9_22,9_19,AST,,ADD,19,5.0,22,5.0
162,9_24,9_22,AST,,ADD,22,5.0,24,5.0
164,9_26,9_25,AST,,ADD,25,6.0,26,6.0
167,9_28,9_25,AST,,ADD,25,6.0,28,6.0
169,9_30,9_28,AST,,ADD,28,6.0,30,6.0
171,9_32,9_31,AST,,ADD,31,14.0,32,14.0
177,9_34,9_32,AST,,ADD,32,14.0,34,14.0
191,9_36,9_34,AST,,ADD,34,14.0,36,14.0
4,10_5,10_4,AST,,ADD,4,1.0,5,1.0
10,10_15,10_7,AST,,ADD,7,1.0,15,1.0
13,10_4,10_10,DDG,eax,ADD,10,2.0,15,1.0
14,10_4,10_11,DDG,ebx,ADD,11,2.0,15,1.0
15,10_4,10_12,DDG,ecx,ADD,12,3.0,15,1.0
16,10_4,10_13,DDG,edx,ADD,13,3.0,15,1.0
17,10_10,10_4,DDG,,ADD,7,1.0,10,2.0
18,10_10,10_7,AST,,ADD,7,1.0,10,2.0
19,10_11,10_4,DDG,,ADD,7,1.0,11,2.0
20,10_11,10_7,AST,,ADD,7,1.0,11,2.0
22,10_8,10_7,AST,,ADD,7,1.0,8,1.0
23,10_13,10_4,DDG,,ADD,7,1.0,13,3.0
24,10_13,10_7,AST,,ADD,7,1.0,13,3.0
26,10_9,10_7,AST,,ADD,7,1.0,9,1.0
27,10_12,10_4,DDG,,ADD,7,1.0,12,3.0
28,10_12,10_7,AST,,ADD,7,1.0,12,3.0
30,10_28,10_7,AST,,ADD,7,1.0,28,1.0
32,10_29,10_7,AST,,ADD,7,1.0,29,1.0
34,10_30,10_7,AST,,ADD,7,1.0,30,2.0
35,10_30,10_10,DDG,eax,ADD,10,2.0,30,2.0
36,10_31,10_7,AST,,ADD,7,1.0,31,2.0
37,10_31,10_11,DDG,ebx,ADD,11,2.0,31,2.0
38,10_32,10_7,AST,,ADD,7,1.0,32,3.0
39,10_32,10_12,DDG,ecx,ADD,12,3.0,32,3.0
40,10_33,10_7,AST,,ADD,7,1.0,33,3.0
41,10_33,10_13,DDG,edx,ADD,13,3.0,33,3.0
15,11_5,11_4,AST,,ADD,4,1.0,5,1.0
20,11_18,11_4,CFG,,ADD,7,1.0,19,7.0
21,11_19,11_18,AST,,ADD,18,7.0,19,7.0
23,11_18,11_4,DDG,,ADD,7,1.0,20,7.0
24,11_20,11_18,AST,,ADD,18,7.0,20,7.0
26,11_42,11_4,DDG,,ADD,7,1.0,44,9.0
28,11_42,11_31,CFG,,ADD,32,8.0,44,9.0
29,11_42,11_31,CDG,,ADD,32,8.0,44,9.0
30,11_44,11_43,AST,,ADD,43,9.0,44,9.0
31,11_31,11_4,DDG,,ADD,7,1.0,34,8.0
32,11_31,11_18,DDG,ppc,ADD,22,7.0,34,8.0
33,11_31,11_18,CFG,,ADD,24,7.0,34,8.0
35,11_31,11_18,CDG,,ADD,24,7.0,34,8.0
38,11_34,11_33,AST,,ADD,33,8.0,34,8.0
40,11_28,11_26,AST,,ADD,26,7.0,28,7.0
42,11_18,11_31,CDG,,ADD,32,8.0,28,7.0
43,11_47,11_4,DDG,,ADD,7,1.0,50,12.0
44,11_50,11_48,AST,,ADD,48,12.0,50,12.0
50,11_30,11_29,AST,,ADD,29,7.0,30,7.0
52,11_18,11_31,DDG,*ppc,ADD,33,8.0,30,7.0
57,11_37,11_36,AST,,ADD,36,8.0,37,8.0
61,11_10,11_7,AST,,ADD,7,1.0,10,1.0
68,11_38,11_36,AST,,ADD,36,8.0,38,8.0
73,11_42,11_18,DDG,mask,ADD,19,7.0,45,9.0
76,11_45,11_42,AST,,ADD,42,9.0,45,9.0
78,11_11,11_4,DDG,,ADD,7,1.0,11,2.0
79,11_11,11_7,AST,,ADD,7,1.0,11,2.0
81,11_8,11_7,AST,,ADD,7,1.0,8,1.0
84,11_27,11_26,AST,,ADD,26,7.0,27,7.0
86,11_18,11_31,CFG,,ADD,32,8.0,27,7.0
94,11_40,11_39,AST,,ADD,39,8.0,40,8.0
96,11_24,11_15,AST,,ADD,15,7.0,24,7.0
101,11_18,11_11,DDG,featureset,ADD,11,2.0,23,7.0
102,11_23,11_21,AST,,ADD,21,7.0,23,7.0
105,11_9,11_7,AST,,ADD,7,1.0,9,1.0
107,11_51,11_48,AST,,ADD,48,12.0,51,12.0
111,11_52,11_7,AST,,ADD,7,1.0,52,1.0
115,11_4,11_18,DDG,ppc,ADD,22,7.0,52,1.0
118,11_4,11_31,DDG,"*ppc && !altcmp(s, e, *ppc)",ADD,32,8.0,52,1.0
124,11_4,11_42,DDG,*pval,ADD,43,9.0,52,1.0
125,11_4,11_47,CFG,,ADD,47,12.0,52,1.0
126,11_4,11_47,DDG,<RET>,ADD,47,12.0,52,1.0
129,11_113,11_7,AST,,ADD,7,1.0,113,1.0
133,11_114,11_7,AST,,ADD,7,1.0,114,1.0
137,11_115,11_7,AST,,ADD,7,1.0,115,1.0
141,11_116,11_7,AST,,ADD,7,1.0,116,2.0
142,11_116,11_11,DDG,featureset,ADD,11,2.0,116,2.0
143,11_116,11_18,DDG,featureset,ADD,23,7.0,116,2.0
152,11_31,11_15,AST,,ADD,15,7.0,31,8.0
162,11_22,11_21,AST,,ADD,21,7.0,22,7.0
164,11_47,11_18,CFG,,ADD,24,7.0,49,12.0
165,11_47,11_46,CFG,,ADD,46,10.0,49,12.0
166,11_49,11_48,AST,,ADD,48,12.0,49,12.0
168,11_32,11_31,AST,,ADD,31,8.0,32,8.0
174,11_33,11_32,AST,,ADD,32,8.0,33,8.0
188,11_35,11_32,AST,,ADD,32,8.0,35,8.0
198,11_46,11_31,CDG,,ADD,32,8.0,46,10.0
200,11_46,11_42,CFG,,ADD,42,9.0,46,10.0
202,11_43,11_42,AST,,ADD,42,9.0,43,9.0
207,11_39,11_36,AST,,ADD,36,8.0,39,8.0
212,11_36,11_35,AST,,ADD,35,8.0,36,8.0
217,11_48,11_47,AST,,ADD,47,12.0,48,12.0
25,12_5,12_4,AST,,ADD,4,1.0,5,1.0
30,12_15,12_4,CFG,,ADD,7,1.0,16,6.0
31,12_16,12_15,AST,,ADD,15,6.0,16,6.0
33,12_139,12_4,DDG,,ADD,7,1.0,140,24.0
34,12_139,12_76,CFG,,ADD,82,17.0,140,24.0
35,12_140,12_139,AST,,ADD,139,24.0,140,24.0
39,12_66,12_4,DDG,,ADD,7,1.0,67,14.0
40,12_66,12_57,CFG,,ADD,62,13.0,67,14.0
41,12_67,12_66,AST,,ADD,66,14.0,67,14.0
42,12_76,12_4,DDG,,ADD,7,1.0,90,17.0
44,12_90,12_88,AST,,ADD,88,17.0,90,17.0
46,12_53,12_4,DDG,,ADD,7,1.0,56,12.0
47,12_56,12_44,AST,,ADD,44,11.0,56,12.0
49,12_120,12_4,DDG,,ADD,7,1.0,128,20.0
50,12_120,12_102,CDG,,ADD,104,19.0,128,20.0
51,12_120,12_102,DDG,mask,ADD,111,19.0,128,20.0
53,12_128,12_121,AST,,ADD,121,20.0,128,20.0
56,12_130,12_4,DDG,,ADD,7,1.0,135,21.0
57,12_130,12_102,CDG,,ADD,103,19.0,135,21.0
58,12_130,12_102,DDG,mask,ADD,111,19.0,135,21.0
60,12_130,12_120,DDG,mask,ADD,128,20.0,135,21.0
61,12_135,12_130,AST,,ADD,130,21.0,135,21.0
65,12_120,12_76,DDG,i,ADD,83,17.0,126,20.0
67,12_126,12_124,AST,,ADD,124,20.0,126,20.0
69,12_31,12_4,DDG,,ADD,7,1.0,38,9.0
70,12_31,12_18,DDG,host_def.features,ADD,24,7.0,38,9.0
72,12_38,12_37,AST,,ADD,37,9.0,38,9.0
76,12_92,12_91,AST,,ADD,91,17.0,92,17.0
77,12_76,12_95,CFG,,ADD,98,18.0,92,17.0
78,12_44,12_4,DDG,,ADD,7,1.0,47,11.0
80,12_44,12_31,CFG,,ADD,31,9.0,47,11.0
81,12_47,12_46,AST,,ADD,46,11.0,47,11.0
83,12_78,12_76,AST,,ADD,76,17.0,78,17.0
86,12_68,12_57,AST,,ADD,57,13.0,68,14.0
88,12_102,12_4,DDG,,ADD,7,1.0,119,19.0
91,12_119,12_112,AST,,ADD,112,19.0,119,19.0
95,12_130,12_76,DDG,ft,ADD,86,17.0,133,21.0
97,12_130,12_102,CFG,,ADD,103,19.0,133,21.0
100,12_133,12_132,AST,,ADD,132,21.0,133,21.0
102,12_53,12_44,CFG,,ADD,49,11.0,54,12.0
103,12_54,12_53,AST,,ADD,53,12.0,54,12.0
105,12_8,12_7,AST,,ADD,7,1.0,8,1.0
107,12_102,12_95,DDG,mask,ADD,96,18.0,111,19.0
108,12_102,12_95,CDG,,ADD,98,18.0,111,19.0
110,12_111,12_105,AST,,ADD,105,19.0,111,19.0
114,12_81,12_79,AST,,ADD,79,17.0,81,17.0
119,12_83,12_82,AST,,ADD,82,17.0,83,17.0
127,12_120,12_102,CFG,,ADD,104,19.0,125,20.0
129,12_125,12_124,AST,,ADD,124,20.0,125,20.0
130,12_120,12_130,DDG,ft[i],ADD,132,21.0,125,20.0
134,12_134,12_132,AST,,ADD,132,21.0,134,21.0
137,12_102,12_76,DDG,i,ADD,83,17.0,109,19.0
139,12_109,12_107,AST,,ADD,107,19.0,109,19.0
143,12_31,12_18,CFG,,ADD,18,7.0,34,9.0
144,12_34,12_33,AST,,ADD,33,9.0,34,9.0
148,12_117,12_115,AST,,ADD,115,19.0,117,19.0
150,12_18,12_4,DDG,,ADD,7,1.0,25,7.0
152,12_25,12_24,AST,,ADD,24,7.0,25,7.0
153,12_40,12_4,DDG,,ADD,7,1.0,41,10.0
154,12_40,12_31,CFG,,ADD,36,9.0,41,10.0
155,12_41,12_40,AST,,ADD,40,10.0,41,10.0
156,12_95,12_4,DDG,,ADD,7,1.0,97,18.0
157,12_95,12_76,CDG,,ADD,82,17.0,97,18.0
158,12_97,12_95,AST,,ADD,95,18.0,97,18.0
162,12_101,12_99,AST,,ADD,99,18.0,101,18.0
167,12_102,12_95,CFG,,ADD,98,18.0,108,19.0
170,12_108,12_107,AST,,ADD,107,19.0,108,19.0
171,12_102,12_130,DDG,ft[i],ADD,132,21.0,108,19.0
172,12_27,12_4,DDG,,ADD,7,1.0,28,8.0
173,12_27,12_18,CFG,,ADD,23,7.0,28,8.0
174,12_28,12_27,AST,,ADD,27,8.0,28,8.0
177,12_18,12_15,CFG,,ADD,16,6.0,21,7.0
178,12_21,12_20,AST,,ADD,20,7.0,21,7.0
184,12_116,12_115,AST,,ADD,115,19.0,116,19.0
187,12_29,12_18,AST,,ADD,18,7.0,29,8.0
191,12_98,12_93,AST,,ADD,93,18.0,98,18.0
196,12_55,12_44,AST,,ADD,44,11.0,55,12.0
199,12_42,12_31,AST,,ADD,31,9.0,42,10.0
202,12_44,12_18,DDG,host_def.features,ADD,24,7.0,51,11.0
203,12_44,12_31,DDG,host_def.ext_features,ADD,37,9.0,51,11.0
205,12_51,12_50,AST,,ADD,50,11.0,51,11.0
206,12_70,12_4,DDG,,ADD,7,1.0,72,16.0
207,12_70,12_15,CFG,,ADD,15,6.0,72,16.0
208,12_70,12_18,DDG,host_def.features,ADD,24,7.0,72,16.0
209,12_70,12_31,DDG,host_def.ext_features,ADD,37,9.0,72,16.0
210,12_70,12_44,DDG,host_def.ext2_features,ADD,50,11.0,72,16.0
211,12_70,12_57,DDG,host_def.ext3_features,ADD,63,13.0,72,16.0
212,12_72,12_71,AST,,ADD,71,16.0,72,16.0
213,12_57,12_4,DDG,,ADD,7,1.0,64,13.0
214,12_57,12_18,DDG,host_def.features,ADD,24,7.0,64,13.0
215,12_57,12_31,DDG,host_def.ext_features,ADD,37,9.0,64,13.0
216,12_57,12_44,DDG,host_def.ext2_features,ADD,50,11.0,64,13.0
218,12_64,12_63,AST,,ADD,63,13.0,64,13.0
220,12_43,12_31,AST,,ADD,31,9.0,43,10.0
224,12_57,12_44,CFG,,ADD,44,11.0,60,13.0
225,12_60,12_59,AST,,ADD,59,13.0,60,13.0
231,12_89,12_88,AST,,ADD,88,17.0,89,17.0
232,12_76,12_130,DDG,ft[i],ADD,132,21.0,89,17.0
233,12_136,12_4,DDG,,ADD,7,1.0,138,22.0
234,12_136,12_102,CDG,,ADD,103,19.0,138,22.0
235,12_138,12_136,AST,,ADD,136,22.0,138,22.0
238,12_69,12_57,AST,,ADD,57,13.0,69,14.0
241,12_30,12_18,AST,,ADD,18,7.0,30,8.0
245,12_100,12_99,AST,,ADD,99,18.0,100,18.0
247,12_95,12_102,CFG,,ADD,103,19.0,100,18.0
248,12_95,12_102,DDG,mask,ADD,111,19.0,100,18.0
250,12_95,12_120,DDG,mask,ADD,128,20.0,100,18.0
251,12_95,12_130,DDG,mask,ADD,135,21.0,100,18.0
252,12_95,12_136,CFG,,ADD,136,22.0,100,18.0
254,12_141,12_7,AST,,ADD,7,1.0,141,1.0
256,12_4,12_15,DDG,"{
        {&guest_def->features, &host_def.features,
            ~0, feature_name, 0x00000000},
        {&guest_def->ext_features, &host_def.ext_features,
            ~CPUID_EXT_HYPERVISOR, ext_feature_name, 0x00000001},
        {&guest_def->ext2_features, &host_def.ext2_features,
            ~PPRO_FEATURES, ext2_feature_name, 0x80000000},
        {&guest_def->ext3_features, &host_def.ext3_features,
            ~CPUID_EXT3_SVM, ext3_feature_name, 0x80000001}}",ADD,17,6.0,141,1.0
257,12_4,12_18,DDG,"{&guest_def->features, &host_def.features,
            ~0, feature_name, 0x00000000}",ADD,18,7.0,141,1.0
262,12_4,12_27,DDG,~0,ADD,27,8.0,141,1.0
264,12_4,12_31,DDG,"{&guest_def->ext_features, &host_def.ext_features,
            ~CPUID_EXT_HYPERVISOR, ext_feature_name, 0x00000001}",ADD,31,9.0,141,1.0
269,12_4,12_40,DDG,~CPUID_EXT_HYPERVISOR,ADD,40,10.0,141,1.0
272,12_4,12_44,DDG,"{&guest_def->ext2_features, &host_def.ext2_features,
            ~PPRO_FEATURES, ext2_feature_name, 0x80000000}",ADD,44,11.0,141,1.0
277,12_4,12_53,DDG,~PPRO_FEATURES,ADD,53,12.0,141,1.0
280,12_4,12_57,DDG,"{&guest_def->ext3_features, &host_def.ext3_features,
            ~CPUID_EXT3_SVM, ext3_feature_name, 0x80000001}",ADD,57,13.0,141,1.0
285,12_4,12_66,DDG,~CPUID_EXT3_SVM,ADD,66,14.0,141,1.0
288,12_4,12_70,DDG,cpu_x86_fill_host(&host_def),ADD,70,16.0,141,1.0
291,12_4,12_76,DDG,rv,ADD,77,17.0,141,1.0
297,12_4,12_95,DDG,mask,ADD,96,18.0,141,1.0
299,12_4,12_102,DDG,"ft[i].check_feat & mask && *ft[i].guest_feat & mask &&
                !(*ft[i].host_feat & mask)",ADD,103,19.0,141,1.0
304,12_4,12_120,DDG,!(*ft[i].host_feat & mask),ADD,120,20.0,141,1.0
307,12_4,12_130,DDG,"unavailable_host_feature(&ft[i], mask)",ADD,130,21.0,141,1.0
310,12_4,12_136,DDG,rv,ADD,137,22.0,141,1.0
311,12_4,12_139,CFG,,ADD,139,24.0,141,1.0
312,12_4,12_139,DDG,<RET>,ADD,139,24.0,141,1.0
313,12_246,12_7,AST,,ADD,7,1.0,246,1.0
330,12_139,12_76,DDG,rv,ADD,77,17.0,139,24.0
331,12_139,12_136,DDG,rv,ADD,137,22.0,139,24.0
334,12_17,12_15,AST,,ADD,15,6.0,17,6.0
335,12_15,12_18,DDG,"{&guest_def->features, &host_def.features,
            ~0, feature_name, 0x00000000}",ADD,18,7.0,17,6.0
336,12_15,12_31,DDG,"{&guest_def->ext_features, &host_def.ext_features,
            ~CPUID_EXT_HYPERVISOR, ext_feature_name, 0x00000001}",ADD,31,9.0,17,6.0
337,12_15,12_44,DDG,"{&guest_def->ext2_features, &host_def.ext2_features,
            ~PPRO_FEATURES, ext2_feature_name, 0x80000000}",ADD,44,11.0,17,6.0
338,12_15,12_57,CFG,,ADD,57,13.0,17,6.0
339,12_15,12_57,DDG,"{&guest_def->ext3_features, &host_def.ext3_features,
            ~CPUID_EXT3_SVM, ext3_feature_name, 0x80000001}",ADD,57,13.0,17,6.0
340,12_18,12_17,AST,,ADD,17,6.0,18,7.0
343,12_18,12_27,DDG,~0,ADD,27,8.0,18,7.0
345,12_18,12_27,CFG,,ADD,30,8.0,18,7.0
347,12_18,12_31,DDG,"{&guest_def->ext_features, &host_def.ext_features,
            ~CPUID_EXT_HYPERVISOR, ext_feature_name, 0x00000001}",ADD,31,9.0,18,7.0
348,12_18,12_44,DDG,"{&guest_def->ext2_features, &host_def.ext2_features,
            ~PPRO_FEATURES, ext2_feature_name, 0x80000000}",ADD,44,11.0,18,7.0
349,12_18,12_57,DDG,"{&guest_def->ext3_features, &host_def.ext3_features,
            ~CPUID_EXT3_SVM, ext3_feature_name, 0x80000001}",ADD,57,13.0,18,7.0
350,12_31,12_17,AST,,ADD,17,6.0,31,9.0
354,12_31,12_40,DDG,~CPUID_EXT_HYPERVISOR,ADD,40,10.0,31,9.0
356,12_31,12_40,CFG,,ADD,43,10.0,31,9.0
358,12_31,12_44,DDG,"{&guest_def->ext2_features, &host_def.ext2_features,
            ~PPRO_FEATURES, ext2_feature_name, 0x80000000}",ADD,44,11.0,31,9.0
359,12_31,12_57,DDG,"{&guest_def->ext3_features, &host_def.ext3_features,
            ~CPUID_EXT3_SVM, ext3_feature_name, 0x80000001}",ADD,57,13.0,31,9.0
360,12_44,12_17,AST,,ADD,17,6.0,44,11.0
365,12_44,12_53,DDG,~PPRO_FEATURES,ADD,53,12.0,44,11.0
367,12_44,12_53,CFG,,ADD,56,12.0,44,11.0
369,12_44,12_57,DDG,"{&guest_def->ext3_features, &host_def.ext3_features,
            ~CPUID_EXT3_SVM, ext3_feature_name, 0x80000001}",ADD,57,13.0,44,11.0
370,12_57,12_17,AST,,ADD,17,6.0,57,13.0
376,12_57,12_66,DDG,~CPUID_EXT3_SVM,ADD,66,14.0,57,13.0
378,12_57,12_66,CFG,,ADD,69,14.0,57,13.0
380,12_19,12_18,AST,,ADD,18,7.0,19,7.0
388,12_23,12_18,AST,,ADD,18,7.0,23,7.0
396,12_27,12_18,AST,,ADD,18,7.0,27,8.0
397,12_27,12_18,DDG,&guest_def->features,ADD,19,7.0,27,8.0
403,12_20,12_19,AST,,ADD,19,7.0,20,7.0
405,12_22,12_20,AST,,ADD,20,7.0,22,7.0
407,12_24,12_23,AST,,ADD,23,7.0,24,7.0
409,12_26,12_24,AST,,ADD,24,7.0,26,7.0
411,12_32,12_31,AST,,ADD,31,9.0,32,9.0
419,12_36,12_31,AST,,ADD,31,9.0,36,9.0
427,12_40,12_31,AST,,ADD,31,9.0,40,10.0
428,12_40,12_31,DDG,&guest_def->ext_features,ADD,32,9.0,40,10.0
434,12_33,12_32,AST,,ADD,32,9.0,33,9.0
436,12_35,12_33,AST,,ADD,33,9.0,35,9.0
438,12_37,12_36,AST,,ADD,36,9.0,37,9.0
440,12_39,12_37,AST,,ADD,37,9.0,39,9.0
442,12_45,12_44,AST,,ADD,44,11.0,45,11.0
450,12_49,12_44,AST,,ADD,44,11.0,49,11.0
458,12_53,12_44,AST,,ADD,44,11.0,53,12.0
459,12_53,12_44,DDG,&guest_def->ext2_features,ADD,45,11.0,53,12.0
465,12_46,12_45,AST,,ADD,45,11.0,46,11.0
467,12_48,12_46,AST,,ADD,46,11.0,48,11.0
469,12_50,12_49,AST,,ADD,49,11.0,50,11.0
471,12_52,12_50,AST,,ADD,50,11.0,52,11.0
473,12_58,12_57,AST,,ADD,57,13.0,58,13.0
481,12_62,12_57,AST,,ADD,57,13.0,62,13.0
489,12_66,12_57,AST,,ADD,57,13.0,66,14.0
490,12_66,12_57,DDG,&guest_def->ext3_features,ADD,58,13.0,66,14.0
496,12_59,12_58,AST,,ADD,58,13.0,59,13.0
498,12_61,12_59,AST,,ADD,59,13.0,61,13.0
500,12_63,12_62,AST,,ADD,62,13.0,63,13.0
502,12_65,12_63,AST,,ADD,63,13.0,65,13.0
504,12_76,12_70,CFG,,ADD,70,16.0,77,17.0
505,12_77,12_76,AST,,ADD,76,17.0,77,17.0
507,12_71,12_70,AST,,ADD,70,16.0,71,16.0
511,12_82,12_73,AST,,ADD,73,17.0,82,17.0
516,12_91,12_73,AST,,ADD,73,17.0,91,17.0
520,12_93,12_73,AST,,ADD,73,17.0,93,18.0
530,12_80,12_79,AST,,ADD,79,17.0,80,17.0
532,12_95,12_76,CFG,,ADD,82,17.0,96,18.0
535,12_96,12_95,AST,,ADD,95,18.0,96,18.0
537,12_84,12_82,AST,,ADD,82,17.0,84,17.0
542,12_85,12_84,AST,,ADD,84,17.0,85,17.0
551,12_87,12_84,AST,,ADD,84,17.0,87,17.0
555,12_88,12_87,AST,,ADD,87,17.0,88,17.0
559,12_86,12_85,AST,,ADD,85,17.0,86,17.0
563,12_124,12_123,AST,,ADD,123,20.0,124,20.0
570,12_107,12_106,AST,,ADD,106,19.0,107,19.0
577,12_115,12_114,AST,,ADD,114,19.0,115,19.0
585,12_132,12_131,AST,,ADD,131,21.0,132,21.0
588,12_99,12_93,AST,,ADD,93,18.0,99,18.0
593,12_102,12_93,AST,,ADD,93,18.0,102,19.0
595,12_103,12_102,AST,,ADD,102,19.0,103,19.0
598,12_102,12_120,CFG,,ADD,120,20.0,103,19.0
599,12_102,12_120,DDG,!(*ft[i].host_feat & mask),ADD,120,20.0,103,19.0
601,12_104,12_103,AST,,ADD,103,19.0,104,19.0
608,12_106,12_105,AST,,ADD,105,19.0,106,19.0
612,12_105,12_104,AST,,ADD,104,19.0,105,19.0
618,12_110,12_106,AST,,ADD,106,19.0,110,19.0
621,12_120,12_103,AST,,ADD,103,19.0,120,20.0
632,12_131,12_130,AST,,ADD,130,21.0,131,21.0
637,12_136,12_130,CFG,,ADD,130,21.0,137,22.0
638,12_137,12_136,AST,,ADD,136,22.0,137,22.0
645,12_112,12_104,AST,,ADD,104,19.0,112,19.0
652,12_122,12_121,AST,,ADD,121,20.0,122,20.0
656,12_121,12_120,AST,,ADD,120,20.0,121,20.0
662,12_123,12_122,AST,,ADD,122,20.0,123,20.0
665,12_127,12_123,AST,,ADD,123,20.0,127,20.0
668,12_113,12_112,AST,,ADD,112,19.0,113,19.0
673,12_114,12_113,AST,,ADD,113,19.0,114,19.0
676,12_118,12_114,AST,,ADD,114,19.0,118,19.0
12,13_5,13_4,AST,,ADD,4,1.0,5,1.0
17,13_13,13_4,CFG,,ADD,7,1.0,14,5.0
18,13_14,13_13,AST,,ADD,13,5.0,14,5.0
20,13_13,13_4,DDG,,ADD,7,1.0,17,5.0
23,13_17,13_16,AST,,ADD,16,5.0,17,5.0
29,13_15,13_13,AST,,ADD,13,5.0,15,5.0
31,13_37,13_4,DDG,,ADD,7,1.0,42,8.0
32,13_37,13_13,CDG,,ADD,16,5.0,42,8.0
33,13_37,13_13,DDG,i,ADD,17,5.0,42,8.0
34,13_42,13_40,AST,,ADD,40,8.0,42,8.0
36,13_43,13_4,DDG,,ADD,7,1.0,48,11.0
37,13_48,13_43,AST,,ADD,43,11.0,48,11.0
40,13_46,13_43,AST,,ADD,43,11.0,46,11.0
45,13_30,13_4,DDG,,ADD,7,1.0,33,7.0
46,13_30,13_13,CDG,,ADD,16,5.0,33,7.0
47,13_30,13_13,DDG,builtin_x86_defs,ADD,19,5.0,33,7.0
48,13_30,13_23,CFG,,ADD,23,6.0,33,7.0
49,13_33,13_32,AST,,ADD,32,7.0,33,7.0
50,13_30,13_37,DDG,builtin_x86_defs[i],ADD,40,8.0,33,7.0
52,13_47,13_43,AST,,ADD,43,11.0,47,11.0
55,13_43,13_13,CFG,,ADD,16,5.0,45,11.0
56,13_45,13_44,AST,,ADD,44,11.0,45,11.0
58,13_8,13_7,AST,,ADD,7,1.0,8,1.0
59,13_23,13_4,DDG,,ADD,7,1.0,27,6.0
60,13_23,13_13,CDG,,ADD,16,5.0,27,6.0
61,13_23,13_13,DDG,i,ADD,17,5.0,27,6.0
62,13_27,13_25,AST,,ADD,25,6.0,27,6.0
67,13_19,13_18,AST,,ADD,18,5.0,19,5.0
68,13_13,13_37,DDG,builtin_x86_defs[i],ADD,40,8.0,19,5.0
71,13_36,13_30,AST,,ADD,30,7.0,36,7.0
74,13_23,13_13,CFG,,ADD,16,5.0,26,6.0
78,13_26,13_25,AST,,ADD,25,6.0,26,6.0
79,13_23,13_37,DDG,builtin_x86_defs[i],ADD,40,8.0,26,6.0
83,13_34,13_32,AST,,ADD,32,7.0,34,7.0
90,13_41,13_40,AST,,ADD,40,8.0,41,8.0
94,13_21,13_20,AST,,ADD,20,5.0,21,5.0
95,13_13,13_37,CFG,,ADD,37,8.0,21,5.0
98,13_29,13_23,AST,,ADD,23,6.0,29,6.0
